@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-1.2457,11.3554,3.3698,15.1041,-1.0879,-0.4176,9.1749,3.029,11.5703,-0.6721,-0.8693,16.5413,4.0671,20.4928,-2.1957,5.738,6.6286,2.5746,13.6353,0.0987,2.9831,1.433,-0.2171,0.4804,-0.0728,-0.1515,1.1125,0.8285,1.3088,0.7448,1.1765,1.5797,1.2377,0.6865,1.7131,0.5547,1.3841,2.4954,1.6921,0.5589,-5.2717,0.3303,-3.1154,-9.4317,1.0455,1.1281,0.4782,1.079,0.4574,0.4239,1.3054,0.737,1.1077,0.5646,0.8486,1.5029,0.0315,8.8236,0.5152,0.2989,-0.2318,0.4159,0.0656,-0.1631,-11.5815,6.491,2.5478,14.0396,?,-34.3528,4.2003,2.0495,39.0594,?,-113.4833,0.4423,0.665,114.5386,?,0.3371,0.1021,0.3027,1.2431,3.8309,3.0817,1.5454,14.676,9.4968,0.3594,0.1226,0.341,1,1,1,0.3594,0.1226,0.341,2.3827,159.4176,0.1973,0.221,-0.6599,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6816,6.9202,2.6306,12.1321,-1.1615,-0.2221,5.4068,2.3252,7.8288,-0.7976,-0.3633,5.8036,2.4091,12.0098,-0.652,4.131,1.7114,1.3082,7.1063,0.1158,3.0692,1.8759,-0.165,0.6112,-0.0538,-0.088,1.1313,1.092,2.0108,0.9652,1.7774,1.8415,1.2799,1.1924,4.0435,0.9316,3.1592,3.3911,1.8769,1.3754,-7.0037,0.7328,-3.7316,-5.0921,1.2887,0.7721,0.6983,0.5991,0.5419,0.9045,1.5497,1.0102,1.7072,0.6519,1.1017,1.69,0.0161,6.2943,0.1932,0.3973,-0.0022,0.2217,-0.3074,0.0419,-19.2826,6.5485,2.559,23.2788,?,-28.9045,18.0436,4.2478,37.7396,?,-108.2931,0.4369,0.661,109.9792,?,0.6671,0.1781,0.2669,0.6024,3.8717,6.4267,0.3629,14.99,41.303,0.6168,0.2117,0.3432,1,1,1,0.6168,0.2117,0.3432,2.321,156.4802,-0.6546,-0.5883,-0.1414,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1918,2.1099,1.4526,5.5632,-0.8981,0.5425,12.5836,3.5473,11.3568,-0.5031,0.1488,2.2606,1.5035,5.5097,-0.4152,3.848,2.5006,1.5813,6.2996,0.1749,0.3535,1.2884,0.0498,3.6451,0.141,0.0387,0.4095,0.9661,0.9186,2.3593,2.2433,0.9508,0.1677,0.9334,0.8438,5.5665,5.0322,0.904,0.6925,1.6283,-1.9714,2.3514,-2.8468,-1.2107,0.3879,0.7529,0.3839,1.9407,0.9896,0.5099,0.4899,1.0097,0.8831,2.0612,1.8028,0.8746,0.0121,5.3553,-0.2023,0.6078,-0.223,-0.1761,0.661,-0.017,-7.0535,4.9081,2.2154,10.2585,?,-55.2225,1.9481,1.3958,57.5394,?,-99.2358,1.4781,1.2158,100.679,?,0.1277,0.0711,0.5565,1.5872,1.8222,1.148,2.5194,3.3205,1.318,0.1783,0.1019,0.5715,1,1,1,0.1783,0.1019,0.5715,2.3221,161.5118,-0.8914,0.2744,-0.6451,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.2457,11.3554,3.3698,15.1041,-1.0879,-0.4176,9.1749,3.029,11.5703,-0.6721,-0.8693,16.5413,4.0671,20.4928,-2.1957,5.738,6.6286,2.5746,13.6353,0.0987,2.9831,1.433,-0.2171,0.4804,-0.0728,-0.1515,1.1125,0.8285,1.3088,0.7448,1.1765,1.5797,1.2377,0.6865,1.7131,0.5547,1.3841,2.4954,1.6921,0.5589,-5.2717,0.3303,-3.1154,-9.4317,1.0455,1.1281,0.4782,1.079,0.4574,0.4239,1.3054,0.737,1.1077,0.5646,0.8486,1.5029,0.0315,8.8236,0.5152,0.2989,-0.2318,0.4159,0.0656,-0.1631,-11.5815,6.491,2.5478,14.0396,?,-34.3528,4.2003,2.0495,39.0594,?,-113.4833,0.4423,0.665,114.5386,?,0.3371,0.1021,0.3027,1.2431,3.8309,3.0817,1.5454,14.676,9.4968,0.3594,0.1226,0.341,1,1,1,0.3594,0.1226,0.341,2.3827,159.4176,0.1973,0.221,-0.6599,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6816,6.9202,2.6306,12.1321,-1.1615,-0.2221,5.4068,2.3252,7.8288,-0.7976,-0.3633,5.8036,2.4091,12.0098,-0.652,4.131,1.7114,1.3082,7.1063,0.1158,3.0692,1.8759,-0.165,0.6112,-0.0538,-0.088,1.1313,1.092,2.0108,0.9652,1.7774,1.8415,1.2799,1.1924,4.0435,0.9316,3.1592,3.3911,1.8769,1.3754,-7.0037,0.7328,-3.7316,-5.0921,1.2887,0.7721,0.6983,0.5991,0.5419,0.9045,1.5497,1.0102,1.7072,0.6519,1.1017,1.69,0.0161,6.2943,0.1932,0.3973,-0.0022,0.2217,-0.3074,0.0419,-19.2826,6.5485,2.559,23.2788,?,-28.9045,18.0436,4.2478,37.7396,?,-108.2931,0.4369,0.661,109.9792,?,0.6671,0.1781,0.2669,0.6024,3.8717,6.4267,0.3629,14.99,41.303,0.6168,0.2117,0.3432,1,1,1,0.6168,0.2117,0.3432,2.321,156.4802,-0.6546,-0.5883,-0.1414,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6133,4.6648,2.1598,10.7972,-1.2854,-0.1591,3.2855,1.8126,7.3081,-1.24,0.8406,3.2746,1.8096,10.1457,-0.8558,3.1216,2.5888,1.609,7.4974,0.02,-3.8557,0.7296,0.1965,-0.1892,-0.051,0.2693,1.1916,1.1935,1.3424,1.0017,1.1266,1.1247,1.4198,1.4245,1.802,1.0033,1.2691,1.2649,1.5011,1.298,-39.6754,0.8647,-26.4313,-30.5665,1.4481,0.8641,0.6175,0.5968,0.4264,0.7146,1.4774,1.0642,1.4401,0.7203,0.9748,1.3532,0.0224,4.5914,0.4132,-0.2178,0.147,-0.1987,0.0666,0.3388,13.4381,10.6399,3.2619,10.0204,0.4099,-31.9993,2.5243,1.5888,34.259,?,1.9474,271.5352,16.4783,44.5786,-0.6924,-0.42,6.9005,-16.4318,2.053,0.1979,0.0964,4.2149,0.0392,0.0093,-0.2031,-0.3816,1.8784,0,0.6447,0,0.2925,0.2248,0.7685,0.7242,60.3617,-0.3918,0.751,0.2582,?,?,?,?,?,TASCA_GIACCA_ALTA
0.417,1.6079,1.268,5.3722,-0.6182,-0.9959,2.292,1.5139,6.0105,-2.095,0.1223,2.9273,1.7109,6.6652,-0.7208,2.629,1.0964,1.0471,3.5179,0.1694,-0.4187,3.4109,0.1586,-8.1457,-0.3788,0.0465,0.8376,0.7411,1.211,0.8849,1.4459,1.634,0.7015,0.5493,1.4665,0.783,2.0905,2.6699,0.5045,0.7351,-2.8614,1.4572,-5.6721,-3.8924,1.7094,0.8571,0.7839,0.5014,0.4585,0.9145,0.8938,0.806,1.5271,0.9018,1.7086,1.8947,0.0231,3.9071,0.2777,0.4598,0.197,0.1572,-0.4834,0.5253,33.4651,14.2893,3.7801,10.6812,0.7197,-10.3962,69.6612,8.3463,27.298,-1.8437,-10.2684,26.2252,5.1211,18.1198,?,-3.219,-3.2591,1.0124,0.4529,0.7382,1.6298,0.2051,0.5449,2.6563,-1.5492,-1.5132,0.9768,3.969,0,0,0.3913,0.5895,1.5065,0.7769,55.7354,0.8271,0.9934,0.8735,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6013,0.2294,0.479,1.8162,-13.6337,0.5003,0.5454,0.7385,2.7179,-0.349,0.8915,0.0827,0.2877,1.138,0.1805,1.4126,0.2689,0.5186,1.9631,0.2823,-1.2019,-0.6745,-0.4257,0.5612,0.3542,0.6311,0.6486,1.6652,0.9237,2.5674,1.4242,0.5547,0.4207,2.7728,0.8532,6.5916,2.0283,0.3077,2.4065,-6.7495,-2.191,-2.8047,-0.9104,0.3246,0.0616,0.0894,0.0454,1.4508,0.7365,0.5077,0.6683,1.596,0.9252,2.3884,1.3845,0.5797,0.027,2.2045,-0.7331,-0.0873,-0.9037,-0.4223,0.7301,0.1352,-32.8193,0.5158,0.7182,34.0195,?,-12.9171,0.176,0.4195,14.0396,?,-22.6819,6.6542,2.5796,26.7593,?,2.5408,1.4469,0.5695,1.712,0.2784,0.1626,2.9309,0.0775,0.0264,2.4231,1.2713,0.5247,1,1,1,2.4231,1.2713,0.5247,0.953,68.4184,-0.8744,-0.9685,0.7929,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.3367,0.7447,0.863,4.8696,-0.5246,0.4979,0.3749,0.6123,2.1514,-0.3143,1.0448,0.2719,0.5214,1.9474,-0.118,1.6084,0.2576,0.5075,2.6432,0.2229,-0.6763,-0.3223,-0.2094,0.4765,0.3096,0.6496,1.4094,1.655,1.7004,1.1742,1.2064,1.0274,1.9865,2.739,2.8914,1.3788,1.4555,1.0556,3.2568,8.15,-2.2095,2.5024,-0.6784,-0.2711,1.9512,1.8338,0.939,0.9398,0.4812,0.5121,2.2634,2.5006,1.8423,1.1048,0.814,0.7368,0.0256,2.4134,0.1405,-0.4147,0.1516,-0.2686,0.6619,0.1723,-25.3755,0.0826,0.2874,25.8591,?,-32.6047,0.7468,0.8641,34.6191,?,-1.5388,0.2147,0.4634,2.3392,?,0.7783,16.4908,21.1889,0.3326,0.6203,1.865,0.1106,0.3848,3.4781,0.747,11.0548,14.7997,1,1,1,0.747,11.0548,14.7997,0.8797,59.519,-0.8532,-0.7052,0.5209,?,?,?,?,?,TASCA_GIACCA_ALTA
0.8625,10.5645,3.2503,16.1947,-0.6451,-3.3875,10.9392,3.3074,10.479,-3.4515,1.9735,5.7948,2.4072,8.7771,-0.5532,6.0504,6.805,2.6086,10.279,0.0675,-0.2546,0.437,0.1425,-1.7165,-0.5599,0.3262,0.9827,1.3502,1.246,1.374,1.2679,0.9228,0.9657,1.8231,1.5525,1.8878,1.6075,0.8516,0.7816,2.0315,-8.5369,2.599,-10.9219,-4.2023,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.8451,1.5755,1.1939,1.0195,0.8539,0.0836,9.0731,0.311,0.128,0.0725,-0.1047,-0.7438,0.4907,-11.4286,242.3545,15.5677,40.5594,-6.1918,-16.8793,30.6142,5.533,23.0392,?,-113.0106,28.3043,5.3202,117.1188,?,0.6771,0.1011,0.1494,2.8136,2.9262,1.04,7.9164,8.5625,1.0816,1.5157,0.2982,0.1967,0,0,1,1.7604,0.3463,0.1967,2.3924,144.6603,-0.3969,-0.9252,0.6921,?,?,?,?,?,TASCA_GIACCA_BASSA
1.3392,19.2224,4.3843,19.9127,-0.6154,-2.5397,3.9018,1.9753,9.0167,-2.6091,1.5823,7.0794,2.6607,11.6685,-0.6696,6.0113,4.8149,2.1943,11.2326,0.115,-0.5273,0.8464,0.2228,-1.6051,-0.4225,0.2632,2.2196,1.6478,1.9981,0.7424,0.9002,1.2126,4.9265,2.7153,3.9923,0.5512,0.8104,1.4703,1.1637,1.621,-5.1954,1.3929,-4.4645,-3.2051,4.9341,1.7638,0.9712,0.3575,0.1968,0.5506,2.2084,1.7065,1.7728,0.7727,0.8027,1.0388,0.0683,9.072,0.4454,-0.2267,0.3054,-0.3898,-0.1152,0.2781,-29.8955,45.6253,6.7546,38.7589,?,-15.0347,217.1932,14.7375,41.3376,-2.5887,-95.5256,34.0466,5.835,106.5598,?,1.9884,0.313,0.1574,0.4583,1.1576,2.5257,0.2101,1.3401,6.3793,1.2998,0.3637,0.2798,0,1,0,0.9376,0.3637,0.3879,2.1087,144.1577,0.1373,-0.5637,0.7345,?,?,?,?,?,TASCA_GIACCA_BASSA
0.8625,10.5645,3.2503,16.1947,-0.6451,-3.3875,10.9392,3.3074,10.479,-3.4515,1.9735,5.7948,2.4072,8.7771,-0.5532,6.0504,6.805,2.6086,10.279,0.0675,-0.2546,0.437,0.1425,-1.7165,-0.5599,0.3262,0.9827,1.3502,1.246,1.374,1.2679,0.9228,0.9657,1.8231,1.5525,1.8878,1.6075,0.8516,0.7816,2.0315,-8.5369,2.599,-10.9219,-4.2023,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.8451,1.5755,1.1939,1.0195,0.8539,0.0836,9.0731,0.311,0.128,0.0725,-0.1047,-0.7438,0.4907,-11.4286,242.3545,15.5677,40.5594,-6.1918,-16.8793,30.6142,5.533,23.0392,?,-113.0106,28.3043,5.3202,117.1188,?,0.6771,0.1011,0.1494,2.8136,2.9262,1.04,7.9164,8.5625,1.0816,1.5157,0.2982,0.1967,0,0,1,1.7604,0.3463,0.1967,2.3924,144.6603,-0.3969,-0.9252,0.6921,?,?,?,?,?,TASCA_GIACCA_BASSA
1.3392,19.2224,4.3843,19.9127,-0.6154,-2.5397,3.9018,1.9753,9.0167,-2.6091,1.5823,7.0794,2.6607,11.6685,-0.6696,6.0113,4.8149,2.1943,11.2326,0.115,-0.5273,0.8464,0.2228,-1.6051,-0.4225,0.2632,2.2196,1.6478,1.9981,0.7424,0.9002,1.2126,4.9265,2.7153,3.9923,0.5512,0.8104,1.4703,1.1637,1.621,-5.1954,1.3929,-4.4645,-3.2051,4.9341,1.7638,0.9712,0.3575,0.1968,0.5506,2.2084,1.7065,1.7728,0.7727,0.8027,1.0388,0.0683,9.072,0.4454,-0.2267,0.3054,-0.3898,-0.1152,0.2781,-29.8955,45.6253,6.7546,38.7589,?,-15.0347,217.1932,14.7375,41.3376,-2.5887,-95.5256,34.0466,5.835,106.5598,?,1.9884,0.313,0.1574,0.4583,1.1576,2.5257,0.2101,1.3401,6.3793,1.2998,0.3637,0.2798,0,1,0,0.9376,0.3637,0.3879,2.1087,144.1577,0.1373,-0.5637,0.7345,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.8409,18.9481,4.3529,17.3397,-1.1625,-0.7802,38.5977,6.2127,19.9762,-0.8017,0.7722,28.8616,5.3723,31.4537,-1.648,8.6466,13.5562,3.6819,17.4082,0.1432,1.0779,-1.089,-0.0973,-1.0103,-0.0902,0.0893,0.7007,0.8103,1.1823,1.1564,1.6874,1.4591,0.4909,0.6565,1.3977,1.3373,2.8472,2.129,1.0487,0.4762,-3.2042,0.4541,-3.0555,-6.7291,0.7232,0.6751,0.3947,0.9334,0.5457,0.5846,0.868,0.5513,0.9961,0.6351,1.1475,1.8068,0.0288,12.7067,-0.5601,0.1465,-0.4723,0.0712,0.5695,-0.223,18.128,114.4727,10.6992,28.6804,0.059,-3.7695,28.2522,5.3153,20.0989,-1.1338,-26.5354,54.6324,7.3914,36.4792,?,-4.8091,-0.6832,0.1421,2.0129,1.4475,0.7191,4.0518,2.0953,0.5171,-0.1685,-0.0493,0.2928,3.2359,0,0,1.427,0.7862,0.551,0.6741,50.2626,0.0442,0.9944,0.116,?,?,?,?,?,TASCA_GIACCA_BASSA
