@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.2768,5.185,2.2771,13.9097,-0.6474,-1.0988,6.0153,2.4526,13.9364,-2.2433,0.2923,5.0166,2.2398,18.4578,-0.2979,3.6189,4.49,2.119,14.6551,0.0162,0.2519,-0.947,-0.0765,-3.7589,-0.3036,0.0808,0.9284,1.0166,1.0746,1.095,1.1575,1.057,0.862,1.0336,1.1548,1.1991,1.3397,1.1173,0.5671,1.2904,-22.7176,2.2756,-40.0604,-17.6046,1.965,0.5937,0.5668,0.3021,0.2885,0.9548,0.9981,0.7536,0.9491,0.755,0.951,1.2595,0.0031,5.3619,0.1972,-0.2391,-0.1044,0.2335,-0.4393,0.2938,-0.1299,0.008,0.0895,0.2742,-7.4944,-0.3815,0.0229,0.1513,0.6923,?,-0.7692,0.0285,0.1688,0.9783,?,0.3405,0.1689,0.496,0.5916,0.5303,0.8963,0.35,0.2812,0.8034,0.3494,0.2473,0.7077,0,0,1,0.396,0.2803,0.7077,0.0023,1.2911,0.6551,-0.7305,-0.94,5.0076,11.1026,3.3321,8.8729,-0.0512,4.02,0.8186,0.9048,4.4731,0.365,6.0027,6.97,2.6401,9.2066,-0.0255,1.2457,0.8342,0.6697,3.6828,1.2621,0.3427,13.5628,1.5929,0.1174,-0.1682,1.8879,-11.2271,1.1983,0.9402,0.7846,1.9836,0.9638,0.4859,0.023,15.1819,-0.0221,-0.842,-0.4324,DAVANTI_PANTALONI
0.3903,3.7074,1.9255,10.7872,-0.4994,-1.9026,17.8557,4.2256,18.703,-2.4676,0.3501,8.0876,2.8439,18.5869,-0.5593,3.9606,17.8596,4.2261,15.1515,0.0047,-0.2051,1.1149,0.0985,-5.4352,-0.4804,0.0884,0.4557,0.6771,0.4556,1.4859,0.9999,0.6729,0.2076,0.4584,0.2076,2.2078,0.9998,0.4528,0.27,0.539,-50.2383,1.9964,-186.0901,-93.2146,1.3338,0.6035,0.4726,0.4525,0.3543,0.783,0.5768,0.5804,0.712,1.0062,1.2344,1.2267,0.0052,5.7157,-0.6731,0.6178,0.7266,-0.0807,-0.7709,0.3829,0.1551,0.0631,0.2512,0.8183,-1.7569,0.2052,0.0073,0.0853,0.3531,0.1263,0.405,0.0017,0.0418,0.2086,0.5773,0.7559,0.383,0.5066,2.9463,6.0095,2.0397,8.6809,36.1145,4.1602,-10.219,-1.8302,0.1791,0.7344,0.6014,0.8189,2.3172,3.9222,1.6927,0.0013,0.889,-0.1836,0.5152,0.6922,-1.9835,5.5956,2.3655,7.8631,?,4.3057,16.2965,4.0369,14.1906,-1.0842,7.1258,1.0233,1.0116,4.2058,0.4629,-0.4607,-0.2784,0.6042,0.586,2.3384,3.9907,0.3434,5.4682,15.9254,1.0652,-2.1697,-2.037,0,0,0.8696,0.5541,1.8696,3.374,0.0224,14.8538,0.7028,0.7963,0.9102,DIETRO_PANTALONI
0.4845,4.5329,2.1291,12.6755,-0.6117,-1.9327,19.2217,4.3843,20.7059,-1.4541,0.4375,9.461,3.0759,15.4562,-0.437,4.3833,18.164,4.2619,17.1444,0.0026,-0.2507,1.1076,0.1105,-4.4179,-0.4409,0.0998,0.4856,0.6922,0.4996,1.4254,1.0287,0.7217,0.2358,0.4791,0.2496,2.0317,1.0582,0.5209,0.3921,1.0235,-107.3438,2.6102,-273.7549,-104.8806,0.9322,0.7312,0.4575,0.7844,0.4908,0.6257,0.6122,0.8201,0.7393,1.3397,1.2077,0.9015,0.0053,6.5046,-0.7012,0.6014,0.7063,-0.0983,-0.7309,0.4981,0.2677,0.0419,0.2047,0.8683,-1.31,0.1852,0.0033,0.0579,0.2177,0.3725,0.3769,0.001,0.0309,0.2051,0.5342,1.4455,0.7103,0.4914,3.5384,6.6145,1.8694,12.5202,43.7519,3.4945,-3.81,-2.0928,0.5493,1.0833,0.8535,0.7878,3.9878,4.233,1.0615,0.0013,0.8886,-0.8517,-0.006,0.4202,-1.0632,4.9899,2.2338,8.4263,-15.526,5.8191,8.8748,2.9791,14.2604,-0.9577,6.8384,0.5439,0.7375,4.8249,0.4286,-0.1827,-0.1555,0.8509,0.7498,3.029,4.0395,0.5623,9.1748,16.3178,1.1348,-2.1871,-1.9274,0.07,0.0604,0.8626,0.5909,1.7464,2.9556,0.0237,14.4409,0.9361,0.2536,0.4414,DIETRO_PANTALONI
0.8895,4.2048,2.0506,13.1783,-0.7055,-2.1801,17.6659,4.2031,20.1072,-2.5986,0.1773,9.313,3.0517,19.3007,-0.3937,4.331,18.002,4.2429,17.284,0.005,-0.408,5.0166,0.2054,-12.2952,-0.5034,0.0409,0.4879,0.6719,0.4833,1.3773,0.9906,0.7193,0.238,0.4515,0.2336,1.8969,0.9813,0.5173,0.3755,1,-62.4892,2.6633,-166.4366,-62.4915,1.3829,0.5579,0.4448,0.4035,0.3217,0.7972,0.6554,0.6828,0.7625,1.0418,1.1633,1.1167,0.0062,6.4263,-0.7916,0.2873,0.7905,0.0117,-0.7498,0.4055,0.1823,0.0595,0.244,0.8442,-1.5331,0.181,0.0039,0.0624,0.3474,-0.0415,0.4124,0.0048,0.0694,0.307,0.4296,1.0075,0.4422,0.4389,3.9123,3.5166,0.8989,15.3065,12.3668,0.8079,36.9261,-2.2098,-0.0598,0.999,0.6192,0.6198,2.4298,2.7499,1.1317,0.0013,0.8822,-0.0571,0.2194,0.6863,-1.384,3.9891,1.9973,7.8684,?,4.5383,15.9808,3.9976,14.5676,-1.1428,7.2684,0.8532,0.9237,4.9133,0.4408,-0.305,-0.1904,0.6244,0.4996,2.1623,4.328,0.2496,4.6757,18.7313,1.0128,-2.0318,-2.0062,0,0,0.7738,0.5401,1.6014,2.9649,0.0228,14.495,0.6915,0.3506,0.5499,DIETRO_PANTALONI
1.0912,6.9189,2.6304,17.2762,-0.9217,-2.1831,12.753,3.5711,25.9096,-0.9826,0.8817,11.6572,3.4143,34.3119,-0.1725,4.7703,15.307,3.9124,31.9472,0.0057,-0.4999,1.2377,0.2288,-2.4761,-0.4576,0.1848,0.7366,0.7704,0.6723,1.0459,0.9128,0.8727,0.5425,0.5935,0.452,1.094,0.8331,0.7616,0.6453,1.6415,-45.3291,2.5439,-70.2478,-27.6139,0.6879,0.3072,0.2798,0.4466,0.4067,0.9108,0.6668,0.5035,0.5408,0.7551,0.811,1.074,0.0068,7.2927,-0.3494,0.0612,0.275,-0.0858,-0.5124,0.6856,0.1093,0.0678,0.2604,0.8108,-1.5286,0.0513,0.0085,0.0924,0.2552,-0.8443,0.4884,0.0258,0.1607,0.5104,0.336,2.1308,0.2239,0.1051,2.8182,1.6203,0.5749,7.9425,2.6253,0.3305,4.1955,-1.8977,-0.4523,2.3173,0.4172,0.18,3.1771,1.5886,0.5,0.0013,0.8441,0.1395,-0.3177,-0.7798,-0.1205,7.0652,2.658,10.3279,-1.8383,2.2354,18.0997,4.2544,14.0371,-1.2064,8.023,1.6254,1.2749,4.8995,0.4994,-0.0539,-0.015,0.2786,0.6248,2.0849,3.337,0.3903,4.3468,11.1358,0.8715,-1.3684,-1.5701,0.572,0.3718,0.65,0.7358,2.1079,2.865,0.0219,13.9964,0.4542,0.7797,0.2566,DIETRO_PANTALONI
0.0264,6.3989,2.5296,14.552,-0.6072,1.0643,19.3567,4.3996,21.7083,-0.5046,0.645,12.0506,3.4714,34.1249,-0.436,5.1467,12.8675,3.5871,24.1632,0.007,0.0248,0.0409,0.0051,1.65,0.2068,0.1253,0.575,0.7287,0.7052,1.2674,1.2265,0.9677,0.3306,0.531,0.4973,1.6063,1.5043,0.9365,0.7552,0.5306,-32.208,0.7026,-42.6491,-60.6978,0.6275,0.381,0.3721,0.6071,0.5929,0.9766,0.6703,0.4264,0.6022,0.6361,0.8984,1.4123,0.0033,7.6516,0.6739,-0.1365,0.2081,0.1383,0.3836,0.5304,0.1526,0.0482,0.2194,0.7366,-0.3242,-0.2702,0.0066,0.0814,0.3945,?,-0.5335,0.1301,0.3607,0.9727,?,-0.5649,-0.2861,0.5064,2.6953,0.6084,0.2257,7.2645,0.3702,0.051,0.4572,0.1854,0.4055,0,0,1,1.8673,0.7573,0.4055,0.0016,1.0151,-0.8704,0.7769,-0.9051,3.0883,4.857,2.2039,6.8319,-0.1113,4.6914,6.558,2.5609,8.9458,0.032,6.8359,6.4776,2.5451,8.2938,0.0974,0.6583,0.4518,0.6863,0.8606,0.8659,1.0062,0.7406,0.7498,1.0124,-2.3097,-0.7647,0.3311,0.6652,0.6691,1.0058,0.7637,0.8237,1.0786,0.0235,14.8703,0.2106,-0.4953,-0.8914,DIETRO_PANTALONI
-0.0504,3.1537,1.7759,10.0059,-0.7942,-0.0481,9.991,3.1609,15.6993,-0.7295,0.6524,6.4803,2.5456,14.9498,-0.4977,3.4539,8.1259,2.8506,13.5672,0.0047,1.0469,-0.0772,-0.0146,-0.0737,-0.0139,0.1889,0.5618,0.6976,0.623,1.2417,1.1088,0.893,0.3157,0.4867,0.3881,1.5418,1.2295,0.7975,0.6689,0.8915,-68.5044,1.3329,-102.4194,-76.8407,0.6144,0.5587,0.4091,0.9094,0.6659,0.7322,0.6373,0.6693,0.7375,1.0501,1.1572,1.1019,0.0017,5.3682,0.7369,0.1298,0.1663,0.3807,0.2262,0.6166,0.0633,0.0157,0.1252,0.5375,-0.3238,-0.1877,0.0078,0.0884,0.4142,?,-0.7384,0.1054,0.3247,0.9779,-52.1054,-0.3371,-0.0857,0.2542,1.4165,0.3857,0.2723,2.0064,0.1487,0.0741,0.3175,0.137,0.4316,0,22.0487,0,1.2978,0.5496,0.4235,0.002,1.0356,-0.6662,0.4987,-0.9471,1.5575,7.5032,2.7392,7.7229,-0.1761,2.8367,2.1412,1.4633,6.2794,0.0281,8.5732,2.5385,1.5933,5.7327,0.3897,0.549,0.1817,0.3309,1.872,1.7192,0.9184,3.5043,2.9557,0.8435,-6.3654,-0.3159,0.0496,1.0163,0.6991,0.6878,1.2299,1.3472,1.0954,0.0234,13.7988,0.1917,-0.761,-0.7443,DIETRO_PANTALONI
-0.0003,0.0125,0.1119,0.7225,-1.2637,-0.1157,0.0468,0.2164,1.2724,-0.9291,0.002,0.0136,0.1166,0.6161,-0.8979,0.2567,0.0204,0.1429,0.6409,0.0301,0.003,-0.1679,-0.0013,-56.5009,-0.4507,0.008,0.5172,0.9598,0.7829,1.8558,1.5137,0.8157,0.2675,0.9211,0.6129,3.4439,2.2913,0.6653,0.6582,1.3838,-20.2583,2.1024,-30.7785,-14.6396,0.4839,0.9832,0.4831,2.0319,0.9982,0.4913,0.5679,1.1727,1.1275,2.0652,1.9855,0.9614,0.0003,0.3679,-0.1604,0.4842,0.0407,0.0338,-0.473,-0.0171,0.372,0,0.0046,0.0151,0.9603,-0.579,0,0.0039,0.5851,?,0.0552,0,0.0032,0.0145,0.7631,-0.6424,6.7363,-10.4863,1.1622,1.422,1.2235,1.3508,2.0222,1.497,-0.6234,7.7929,-12.5005,0,6.1924,0,0.0258,1.0372,40.264,0.0018,1.0062,0.8999,-0.8667,-0.7411,8.6177,0.0035,0.0589,0.2028,0.9767,4.6499,0.0116,0.1075,0.3754,0.9226,0.5163,0.0017,0.0416,0.1486,0.755,1.8533,16.6908,9.0059,0.5481,1.416,2.5836,0.3004,2.005,6.6752,1.9012,18.58,9.7729,1.7959,14.3618,7.9972,0.5402,1.3644,2.5257,0.0252,13.7839,-0.9942,-0.4316,0.4002,DIETRO_PANTALONI
-0.1184,0.0358,0.1892,1.0238,-2.341,0.384,0.3994,0.632,2.6272,-0.3555,0.0042,0.027,0.1643,1.0907,-1.1076,0.6373,0.2176,0.4664,2.0164,0.0168,-0.3083,-27.9073,-0.1857,90.527,0.6025,0.0067,0.2994,1.1516,0.4057,3.8464,1.355,0.3523,0.0896,1.3262,0.1646,14.7947,1.836,0.1241,1.0411,1.2516,-20.8045,1.2022,-19.983,-16.6224,0.1581,0.5922,0.1494,3.7451,0.945,0.2523,0.3897,0.9387,0.5078,2.4087,1.3029,0.5409,0.001,0.8695,-0.663,0.0773,-0.6466,0.1651,0.8759,0.1419,0.3317,0.0002,0.0134,0.0588,0.8403,-0.6144,0.0001,0.0101,0.6221,?,-0.0236,0.0022,0.0468,0.1322,-3.8428,-0.5399,-14.0557,26.0338,1.3238,0.286,0.2161,1.7524,0.0818,0.0467,-0.4972,-2.9472,5.9282,0,13.4783,0,0.0945,0.4445,4.7041,0.0018,0.9887,0.7933,-0.0979,-0.5857,8.445,0.1533,0.3915,1.4136,0.8397,4.9239,0.3781,0.6149,2.1161,0.6697,0.2407,0.0202,0.142,0.5497,0.0814,1.7151,35.0906,20.4598,0.6367,2.7567,4.3295,0.4054,7.5995,18.7448,1.7254,151.9501,88.0645,1.3762,14.7329,10.7058,0.668,2.5717,3.8497,0.0254,13.6095,-0.9972,-0.8282,0.8231,DIETRO_PANTALONI
0.047,0.0239,0.1546,0.9112,-0.6186,-0.2474,0.1611,0.4014,2.1931,-3.0505,-0.0078,0.0506,0.2249,1.7807,-1.0096,0.4407,0.1049,0.3239,1.6793,0.0233,-0.1901,-6.0599,0.1067,31.8737,-0.5614,-0.0176,0.3851,0.6871,0.4772,1.7844,1.2393,0.6945,0.1483,0.4721,0.2277,3.1842,1.5358,0.4823,0.2108,0.3892,-8.6806,1.8462,-41.1724,-22.3008,1.0397,0.6353,0.3274,0.611,0.3149,0.5154,0.4155,0.5117,0.5426,1.2316,1.306,1.0604,0.0007,0.6296,-0.1485,0.6153,0.2696,-0.1088,-0.7717,0.0284,0.3236,0,0.0049,0.0234,0.9313,-0.5884,0,0.005,0.5969,?,-0.0191,0.0001,0.0084,0.0371,?,-0.5499,-16.9128,30.7537,0.9699,0.5786,0.5966,0.9407,0.3348,0.3559,-0.532,-8.55,16.0717,0,0,1,0.0392,0.6307,16.0717,0.0019,0.9311,0.5582,-0.8245,-0.8442,8.4255,0.0105,0.1025,0.3965,0.9537,4.9204,0.0272,0.1649,0.6648,0.8755,0.9612,0.0093,0.0967,0.3436,0.7008,1.7123,8.7657,5.1191,0.6218,1.0606,1.7057,0.3866,1.1248,2.9093,1.7476,10.1571,5.8119,1.6044,7.463,4.6517,0.5963,1.1537,1.9347,0.0279,14.3071,-0.9978,-0.4875,0.4101,DIETRO_PANTALONI
